DRRALL,CRRINT,CRRALL,GEO_ID,NAME_rr,state,county,NAME_demo,B01001_001E,B01001_003E,B01001_027E,B03002_012E,B03002_001E,B25003_001E,B25003_003E,children_under_5,pct_children_under_5,pct_hispanic,pct_renter,self_response_rate,internet_response_rate,estimated_hispanic_gap,_rescued_data
0.0,25.1,57.8,0500000US26133,"Osceola County, Michigan",26,133,"Osceola County, Michigan",23022,655,594,537,23022,8877,1479,1249,5.43,2.33,16.66,57.8,25.1,0.35,
0.0,11.9,33.7,0500000US26135,"Oscoda County, Michigan",26,135,"Oscoda County, Michigan",8264,213,220,159,8264,3500,444,433,5.24,1.92,12.69,33.7,11.9,0.29,
0.0,43.2,58.0,0500000US26137,"Otsego County, Michigan",26,137,"Otsego County, Michigan",25221,667,612,467,25221,10766,2570,1279,5.07,1.85,23.87,58.0,43.2,0.28,
0.0,69.8,79.5,0500000US26139,"Ottawa County, Michigan",26,139,"Ottawa County, Michigan",296183,8705,8276,30237,296183,108362,23664,16981,5.73,10.21,21.84,79.5,69.8,1.53,
0.0,17.8,51.2,0500000US26141,"Presque Isle County, Michigan",26,141,"Presque Isle County, Michigan",13083,287,265,214,13083,6110,648,552,4.22,1.64,10.61,51.2,17.8,0.25,
0.0,20.0,39.9,0500000US26143,"Roscommon County, Michigan",26,143,"Roscommon County, Michigan",23556,411,436,516,23556,11358,1918,847,3.6,2.19,16.89,39.9,20.0,0.33,
0.0,51.8,74.2,0500000US26145,"Saginaw County, Michigan",26,145,"Saginaw County, Michigan",189821,5480,5253,17159,189821,78000,21260,10733,5.65,9.04,27.26,74.2,51.8,1.36,
0.0,52.8,76.5,0500000US26147,"St. Clair County, Michigan",26,147,"St. Clair County, Michigan",160257,4030,3855,5832,160257,65989,13015,7885,4.92,3.64,19.72,76.5,52.8,0.55,
0.0,37.9,69.3,0500000US26149,"St. Joseph County, Michigan",26,149,"St. Joseph County, Michigan",60887,1990,1821,5233,60887,23478,5984,3811,6.26,8.59,25.49,69.3,37.9,1.29,
0.0,33.6,62.4,0500000US26151,"Sanilac County, Michigan",26,151,"Sanilac County, Michigan",40759,1037,973,1653,40759,17296,3509,2010,4.93,4.06,20.29,62.4,33.6,0.61,
0.0,17.7,48.3,0500000US26153,"Schoolcraft County, Michigan",26,153,"Schoolcraft County, Michigan",8062,151,195,114,8062,3785,595,346,4.29,1.41,15.72,48.3,17.7,0.21,
0.0,55.3,76.3,0500000US26155,"Shiawassee County, Michigan",26,155,"Shiawassee County, Michigan",68124,1807,1729,2077,68124,27925,6169,3536,5.19,3.05,22.09,76.3,55.3,0.46,
0.0,52.7,74.3,0500000US26157,"Tuscola County, Michigan",26,157,"Tuscola County, Michigan",53218,1425,1241,2020,53218,21518,3243,2666,5.01,3.8,15.07,74.3,52.7,0.57,
0.0,44.7,64.2,0500000US26159,"Van Buren County, Michigan",26,159,"Van Buren County, Michigan",75636,2259,2106,8974,75636,29609,5878,4365,5.77,11.86,19.85,64.2,44.7,1.78,
0.0,69.6,77.2,0500000US26161,"Washtenaw County, Michigan",26,161,"Washtenaw County, Michigan",370231,8740,8527,18908,370231,148704,57647,17267,4.66,5.11,38.77,77.2,69.6,0.77,
0.0,50.8,66.6,0500000US26163,"Wayne County, Michigan",26,163,"Wayne County, Michigan",1781641,58306,55531,112699,1781641,688461,247760,113837,6.39,6.33,35.99,66.6,50.8,0.95,
0.0,40.9,66.4,0500000US26165,"Wexford County, Michigan",26,165,"Wexford County, Michigan",33766,1012,945,778,33766,13167,2534,1957,5.8,2.3,19.25,66.4,40.9,0.34,
0.0,24.6,55.5,0500000US26011,"Arenac County, Michigan",26,11,"Arenac County, Michigan",15031,341,329,338,15031,6355,949,670,4.46,2.25,14.93,55.5,24.6,0.34,
0.0,26.3,44.5,0500000US26095,"Luce County, Michigan",26,95,"Luce County, Michigan",5442,146,120,88,5442,2065,364,266,4.89,1.62,17.63,44.5,26.3,0.24,
0.0,58.1,72.8,0500000US26005,"Allegan County, Michigan",26,5,"Allegan County, Michigan",120189,3595,3421,9301,120189,44621,6630,7016,5.84,7.74,14.86,72.8,58.1,1.16,
0.0,15.9,34.7,0500000US26097,"Mackinac County, Michigan",26,97,"Mackinac County, Michigan",10843,209,209,252,10843,5226,1253,418,3.86,2.32,23.98,34.7,15.9,0.35,
0.0,65.2,72.6,0500000US41003,"Benton County, Oregon",41,3,"Benton County, Oregon",95615,1852,1681,7716,95615,37853,16662,3533,3.7,8.07,44.02,72.6,65.2,1.21,
0.0,65.7,75.8,0500000US41005,"Clackamas County, Oregon",41,5,"Clackamas County, Oregon",420925,10839,10266,39282,420925,160984,46532,21105,5.01,9.33,28.9,75.8,65.7,1.4,
0.0,45.6,55.9,0500000US41007,"Clatsop County, Oregon",41,7,"Clatsop County, Oregon",41190,1113,848,3740,41190,17246,6583,1961,4.76,9.08,38.17,55.9,45.6,1.36,
0.0,54.4,67.9,0500000US41009,"Columbia County, Oregon",41,9,"Columbia County, Oregon",52865,1469,1220,3187,52865,20335,4758,2689,5.09,6.03,23.4,67.9,54.4,0.9,
0.0,32.0,63.2,0500000US41011,"Coos County, Oregon",41,11,"Coos County, Oregon",64908,1428,1500,4618,64908,28075,8657,2928,4.51,7.11,30.84,63.2,32.0,1.07,
0.0,47.6,65.7,0500000US41013,"Crook County, Oregon",41,13,"Crook County, Oregon",24987,631,695,2005,24987,10291,2542,1326,5.31,8.02,24.7,65.7,47.6,1.2,
0.0,36.1,53.5,0500000US41015,"Curry County, Oregon",41,15,"Curry County, Oregon",23404,348,446,1825,23404,11148,2606,794,3.39,7.8,23.38,53.5,36.1,1.17,
0.0,54.9,62.8,0500000US41017,"Deschutes County, Oregon",41,17,"Deschutes County, Oregon",199352,4891,4681,16887,199352,81481,24660,9572,4.8,8.47,30.26,62.8,54.9,1.27,
0.0,34.1,58.8,0500000US41019,"Douglas County, Oregon",41,19,"Douglas County, Oregon",111322,2898,2490,7025,111322,46242,13161,5388,4.84,6.31,28.46,58.8,34.1,0.95,
0.0,25.2,30.0,0500000US41021,"Gilliam County, Oregon",41,21,"Gilliam County, Oregon",1983,35,13,166,1983,862,219,48,2.42,8.37,25.41,30.0,25.2,1.26,
0.0,29.0,41.9,0500000US41023,"Grant County, Oregon",41,23,"Grant County, Oregon",7237,156,153,312,7237,3368,743,309,4.27,4.31,22.06,41.9,29.0,0.65,
0.0,25.0,48.6,0500000US41025,"Harney County, Oregon",41,25,"Harney County, Oregon",7496,162,187,409,7496,3102,958,349,4.66,5.46,30.88,48.6,25.0,0.82,
0.0,50.4,58.9,0500000US41027,"Hood River County, Oregon",41,27,"Hood River County, Oregon",23965,571,788,7391,23965,9039,2869,1359,5.67,30.84,31.74,58.9,50.4,4.63,
0.0,55.6,69.9,0500000US41029,"Jackson County, Oregon",41,29,"Jackson County, Oregon",222604,5854,5578,31198,222604,89876,31425,11432,5.14,14.02,34.96,69.9,55.6,2.1,
0.0,41.7,54.5,0500000US41031,"Jefferson County, Oregon",41,31,"Jefferson County, Oregon",24659,692,840,5121,24659,8591,2564,1532,6.21,20.77,29.85,54.5,41.7,3.12,
0.0,42.8,63.2,0500000US41033,"Josephine County, Oregon",41,33,"Josephine County, Oregon",87994,2055,2047,7143,87994,36210,10645,4102,4.66,8.12,29.4,63.2,42.8,1.22,
0.0,41.4,58.8,0500000US41035,"Klamath County, Oregon",41,35,"Klamath County, Oregon",69506,1990,1962,9900,69506,28186,9291,3952,5.69,14.24,32.96,58.8,41.4,2.14,
0.0,32.1,44.4,0500000US41037,"Lake County, Oregon",41,37,"Lake County, Oregon",8201,258,152,774,8201,3364,1262,410,5.0,9.44,37.51,44.4,32.1,1.42,
0.0,59.2,71.7,0500000US41039,"Lane County, Oregon",41,39,"Lane County, Oregon",382218,8757,8200,36603,382218,158621,64535,16957,4.44,9.58,40.69,71.7,59.2,1.44,
0.0,36.9,46.4,0500000US41041,"Lincoln County, Oregon",41,41,"Lincoln County, Oregon",50334,1081,828,4930,50334,22483,6587,1909,3.79,9.79,29.3,46.4,36.9,1.47,
0.0,55.2,71.2,0500000US41043,"Linn County, Oregon",41,43,"Linn County, Oregon",128598,3740,3592,12786,128598,49944,16499,7332,5.7,9.94,33.03,71.2,55.2,1.49,
0.0,40.5,61.5,0500000US41045,"Malheur County, Oregon",41,45,"Malheur County, Oregon",31538,1021,1005,11034,31538,9952,4124,2026,6.42,34.99,41.44,61.5,40.5,5.25,
0.0,58.7,69.9,0500000US41047,"Marion County, Oregon",41,47,"Marion County, Oregon",345815,10789,10492,96270,345815,123460,47186,21281,6.15,27.84,38.22,69.9,58.7,4.18,
0.0,38.7,47.9,0500000US41049,"Morrow County, Oregon",41,49,"Morrow County, Oregon",12140,421,442,4651,12140,4201,1267,863,7.11,38.31,30.16,47.9,38.7,5.75,
0.0,64.8,73.7,0500000US41051,"Multnomah County, Oregon",41,51,"Multnomah County, Oregon",808098,20110,18910,99498,808098,343370,156286,39020,4.83,12.31,45.52,73.7,64.8,1.85,
0.0,63.7,74.1,0500000US41053,"Polk County, Oregon",41,53,"Polk County, Oregon",87600,2356,2342,13184,87600,32222,11261,4698,5.36,15.05,34.95,74.1,63.7,2.26,
0.0,35.4,44.5,0500000US41055,"Sherman County, Oregon",41,55,"Sherman County, Oregon",1900,38,65,96,1900,770,231,103,5.42,5.05,30.0,44.5,35.4,0.76,
0.0,29.6,41.8,0500000US41057,"Tillamook County, Oregon",41,57,"Tillamook County, Oregon",27345,596,550,2943,27345,11522,3058,1146,4.19,10.76,26.54,41.8,29.6,1.61,
0.0,41.6,56.1,0500000US41059,"Umatilla County, Oregon",41,59,"Umatilla County, Oregon",79904,2555,2452,22413,79904,27422,9175,5007,6.27,28.05,33.46,56.1,41.6,4.21,
0.0,48.5,65.7,0500000US41061,"Union County, Oregon",41,61,"Union County, Oregon",26286,699,615,1368,26286,10700,3573,1314,5.0,5.2,33.39,65.7,48.5,0.78,
0.0,22.8,48.7,0500000US41063,"Wallowa County, Oregon",41,63,"Wallowa County, Oregon",7439,148,221,280,7439,3271,854,369,4.96,3.76,26.11,48.7,22.8,0.56,
0.0,40.7,57.7,0500000US41065,"Wasco County, Oregon",41,65,"Wasco County, Oregon",26639,927,552,5309,26639,10488,3658,1479,5.55,19.93,34.88,57.7,40.7,2.99,
0.0,70.3,77.7,0500000US41067,"Washington County, Oregon",41,67,"Washington County, Oregon",599541,16988,15961,104252,599541,230122,89954,32949,5.5,17.39,39.09,77.7,70.3,2.61,
0.0,22.4,34.1,0500000US41069,"Wheeler County, Oregon",41,69,"Wheeler County, Oregon",1407,52,41,86,1407,624,193,93,6.61,6.11,30.93,34.1,22.4,0.92,
0.0,59.6,71.0,0500000US41071,"Yamhill County, Oregon",41,71,"Yamhill County, Oregon",107674,2890,2722,17840,107674,38371,11754,5612,5.21,16.57,30.63,71.0,59.6,2.49,
0.0,31.2,57.6,0500000US41001,"Baker County, Oregon",41,1,"Baker County, Oregon",16685,433,376,824,16685,7004,1946,809,4.85,4.94,27.78,57.6,31.2,0.74,
0.0,25.6,38.6,0500000US51001,"Accomack County, Virginia",51,1,"Accomack County, Virginia",33367,799,975,3084,33367,14252,4722,1774,5.32,9.24,33.13,38.6,25.6,1.39,
0.0,65.9,73.2,0500000US51003,"Albemarle County, Virginia",51,3,"Albemarle County, Virginia",112513,2852,2814,6633,112513,44031,14427,5666,5.04,5.9,32.77,73.2,65.9,0.88,
0.0,31.3,63.0,0500000US51005,"Alleghany County, Virginia",51,5,"Alleghany County, Virginia",15159,337,292,246,15159,6309,1059,629,4.15,1.62,16.79,63.0,31.3,0.24,
0.0,55.4,70.8,0500000US51007,"Amelia County, Virginia",51,7,"Amelia County, Virginia",13309,400,325,455,13309,5258,820,725,5.45,3.42,15.6,70.8,55.4,0.51,
0.0,38.0,69.3,0500000US51009,"Amherst County, Virginia",51,9,"Amherst County, Virginia",31426,816,836,839,31426,12615,3065,1652,5.26,2.67,24.3,69.3,38.0,0.4,
0.0,39.7,67.2,0500000US51011,"Appomattox County, Virginia",51,11,"Appomattox County, Virginia",16253,469,536,352,16253,6535,1452,1005,6.18,2.17,22.22,67.2,39.7,0.33,
0.0,72.3,76.5,0500000US51013,"Arlington County, Virginia",51,13,"Arlington County, Virginia",235845,6478,6342,36734,235845,110887,64045,12820,5.44,15.58,57.76,76.5,72.3,2.34,
0.0,54.2,74.3,0500000US51015,"Augusta County, Virginia",51,15,"Augusta County, Virginia",77433,1744,1708,2655,77433,30056,6393,3452,4.46,3.43,21.27,74.3,54.2,0.51,
0.0,18.6,41.6,0500000US51017,"Bath County, Virginia",51,17,"Bath County, Virginia",4177,108,99,31,4177,1905,550,207,4.96,0.74,28.87,41.6,18.6,0.11,
0.0,51.0,72.0,0500000US51019,"Bedford County, Virginia",51,19,"Bedford County, Virginia",79761,1697,1841,2079,79761,32510,5120,3538,4.44,2.61,15.75,72.0,51.0,0.39,
0.0,34.2,58.0,0500000US51021,"Bland County, Virginia",51,21,"Bland County, Virginia",6241,201,62,49,6241,2235,331,263,4.21,0.79,14.81,58.0,34.2,0.12,
0.0,60.0,75.2,0500000US51023,"Botetourt County, Virginia",51,23,"Botetourt County, Virginia",33734,699,698,666,33734,12916,1718,1397,4.14,1.97,13.3,75.2,60.0,0.3,
0.0,20.3,54.3,0500000US51025,"Brunswick County, Virginia",51,25,"Brunswick County, Virginia",15965,327,328,415,15965,6165,1651,655,4.1,2.6,26.78,54.3,20.3,0.39,
0.0,19.1,47.3,0500000US51027,"Buchanan County, Virginia",51,27,"Buchanan County, Virginia",20246,429,408,193,20246,7494,1377,837,4.13,0.95,18.37,47.3,19.1,0.14,
0.0,23.8,57.5,0500000US51029,"Buckingham County, Virginia",51,29,"Buckingham County, Virginia",16869,423,362,426,16869,5898,1446,785,4.65,2.53,24.52,57.5,23.8,0.38,
0.0,48.1,69.0,0500000US51031,"Campbell County, Virginia",51,31,"Campbell County, Virginia",55518,1287,1544,1701,55518,22409,5802,2831,5.1,3.06,25.89,69.0,48.1,0.46,
0.0,34.1,58.7,0500000US51035,"Carroll County, Virginia",51,35,"Carroll County, Virginia",29126,604,627,1226,29126,12141,2619,1231,4.23,4.21,21.57,58.7,34.1,0.63,
0.0,26.7,67.8,0500000US51036,"Charles City County, Virginia",51,36,"Charles City County, Virginia",6760,167,94,146,6760,2905,446,261,3.86,2.16,15.35,67.8,26.7,0.32,
0.0,19.6,58.0,0500000US51037,"Charlotte County, Virginia",51,37,"Charlotte County, Virginia",11563,330,282,299,11563,4540,1403,612,5.29,2.59,30.9,58.0,19.6,0.39,
0.0,69.0,77.3,0500000US51041,"Chesterfield County, Virginia",51,41,"Chesterfield County, Virginia",366019,11006,10396,36094,366019,134144,30313,21402,5.85,9.86,22.6,77.3,69.0,1.48,
0.0,61.3,72.8,0500000US51043,"Clarke County, Virginia",51,43,"Clarke County, Virginia",14882,282,250,985,14882,5617,1241,532,3.57,6.62,22.09,72.8,61.3,0.99,
0.0,23.2,58.7,0500000US51045,"Craig County, Virginia",51,45,"Craig County, Virginia",4898,177,198,46,4898,1810,345,375,7.66,0.94,19.06,58.7,23.2,0.14,
0.0,64.6,76.1,0500000US51047,"Culpeper County, Virginia",51,47,"Culpeper County, Virginia",52822,1618,1647,6546,52822,18188,4683,3265,6.18,12.39,25.75,76.1,64.6,1.86,
0.0,23.6,63.9,0500000US51049,"Cumberland County, Virginia",51,49,"Cumberland County, Virginia",9697,256,169,114,9697,4055,909,425,4.38,1.18,22.42,63.9,23.6,0.18,
0.0,20.5,52.3,0500000US51051,"Dickenson County, Virginia",51,51,"Dickenson County, Virginia",14089,324,325,148,14089,5543,1262,649,4.61,1.05,22.77,52.3,20.5,0.16,
0.0,37.2,70.0,0500000US51053,"Dinwiddie County, Virginia",51,53,"Dinwiddie County, Virginia",28057,775,661,1106,28057,10432,2238,1436,5.12,3.94,21.45,70.0,37.2,0.59,
0.0,29.0,51.0,0500000US51057,"Essex County, Virginia",51,57,"Essex County, Virginia",10602,245,256,469,10602,4258,1474,501,4.73,4.42,34.62,51.0,29.0,0.66,
0.0,75.7,80.8,0500000US51059,"Fairfax County, Virginia",51,59,"Fairfax County, Virginia",1145354,35426,33718,189282,1145354,410844,129196,69144,6.04,16.53,31.45,80.8,75.7,2.48,
0.0,66.6,76.3,0500000US51061,"Fauquier County, Virginia",51,61,"Fauquier County, Virginia",73290,2036,2067,7224,73290,26011,5853,4103,5.6,9.86,22.5,76.3,66.6,1.48,
0.0,67.9,77.4,0500000US51065,"Fluvanna County, Virginia",51,65,"Fluvanna County, Virginia",27442,686,701,1147,27442,10195,1181,1387,5.05,4.18,11.58,77.4,67.9,0.63,
0.0,38.4,61.8,0500000US51067,"Franklin County, Virginia",51,67,"Franklin County, Virginia",54838,1086,1289,1638,54838,22022,4415,2375,4.33,2.99,20.05,61.8,38.4,0.45,
0.0,40.3,61.8,0500000US51071,"Giles County, Virginia",51,71,"Giles County, Virginia",16711,383,430,319,16711,6852,1529,813,4.87,1.91,22.31,61.8,40.3,0.29,
0.0,60.7,70.9,0500000US51073,"Gloucester County, Virginia",51,73,"Gloucester County, Virginia",38875,915,939,1594,38875,14857,3103,1854,4.77,4.1,20.89,70.9,60.7,0.61,
0.0,61.2,71.0,0500000US51079,"Greene County, Virginia",51,79,"Greene County, Virginia",20631,580,568,1364,20631,7662,1672,1148,5.56,6.61,21.82,71.0,61.2,0.99,
0.0,23.3,62.0,0500000US51081,"Greensville County, Virginia",51,81,"Greensville County, Virginia",11373,234,282,578,11373,3222,977,516,4.54,5.08,30.32,62.0,23.3,0.76,
0.0,72.3,81.6,0500000US51085,"Hanover County, Virginia",51,85,"Hanover County, Virginia",110513,2846,2549,3667,110513,41383,7023,5395,4.88,3.32,16.97,81.6,72.3,0.5,
0.0,64.8,75.9,0500000US51087,"Henrico County, Virginia",51,87,"Henrico County, Virginia",333120,9999,9544,20442,333120,134094,47524,19543,5.87,6.14,35.44,75.9,64.8,0.92,
0.0,35.3,63.7,0500000US51089,"Henry County, Virginia",51,89,"Henry County, Virginia",50760,1104,1154,3070,50760,20411,5470,2258,4.45,6.05,26.8,63.7,35.3,0.91,
0.0,56.9,74.0,0500000US51093,"Isle of Wight County, Virginia",51,93,"Isle of Wight County, Virginia",38898,1020,892,1569,38898,15196,3295,1912,4.92,4.03,21.68,74.0,56.9,0.6,
0.0,71.7,79.3,0500000US51095,"James City County, Virginia",51,95,"James City County, Virginia",78818,1981,1863,5022,78818,30690,6870,3844,4.88,6.37,22.39,79.3,71.7,0.96,
0.0,65.0,72.2,0500000US51099,"King George County, Virginia",51,99,"King George County, Virginia",26985,803,763,1714,26985,9737,2412,1566,5.8,6.35,24.77,72.2,65.0,0.95,
0.0,47.1,69.1,0500000US51101,"King William County, Virginia",51,101,"King William County, Virginia",17845,587,487,521,17845,6893,958,1074,6.02,2.92,13.9,69.1,47.1,0.44,
0.0,16.9,41.4,0500000US51105,"Lee County, Virginia",51,105,"Lee County, Virginia",22287,568,459,476,22287,8324,2318,1027,4.61,2.14,27.85,41.4,16.9,0.32,
0.0,78.2,82.3,0500000US51107,"Loudoun County, Virginia",51,107,"Loudoun County, Virginia",420773,13922,13482,58198,420773,138549,31274,27404,6.51,13.83,22.57,82.3,78.2,2.07,
0.0,45.8,67.3,0500000US51109,"Louisa County, Virginia",51,109,"Louisa County, Virginia",38106,1083,924,1366,38106,14642,2950,2007,5.27,3.58,20.15,67.3,45.8,0.54,
0.0,27.9,67.1,0500000US51113,"Madison County, Virginia",51,113,"Madison County, Virginia",13828,318,416,475,13828,5324,1105,734,5.31,3.44,20.76,67.1,27.9,0.52,
0.0,32.2,46.2,0500000US51115,"Mathews County, Virginia",51,115,"Mathews County, Virginia",8537,131,136,261,8537,3742,605,267,3.13,3.06,16.17,46.2,32.2,0.46,
0.0,23.9,51.4,0500000US51117,"Mecklenburg County, Virginia",51,117,"Mecklenburg County, Virginia",30367,773,728,941,30367,13037,3797,1501,4.94,3.1,29.12,51.4,23.9,0.46,
0.0,60.5,69.8,0500000US51121,"Montgomery County, Virginia",51,121,"Montgomery County, Virginia",99373,1916,1846,3519,99373,36062,16248,3762,3.79,3.54,45.06,69.8,60.5,0.53,
0.0,28.3,48.9,0500000US51125,"Nelson County, Virginia",51,125,"Nelson County, Virginia",14773,445,254,677,14773,6132,1285,699,4.73,4.58,20.96,48.9,28.3,0.69,
0.0,32.4,43.1,0500000US51131,"Northampton County, Virginia",51,131,"Northampton County, Virginia",12132,276,271,1146,12132,5344,1907,547,4.51,9.45,35.68,43.1,32.4,1.42,
0.0,33.7,46.1,0500000US51133,"Northumberland County, Virginia",51,133,"Northumberland County, Virginia",12007,142,234,489,12007,5174,577,376,3.13,4.07,11.15,46.1,33.7,0.61,
0.0,50.4,70.4,0500000US51137,"Orange County, Virginia",51,137,"Orange County, Virginia",36593,1098,935,2206,36593,14309,3101,2033,5.56,6.03,21.67,70.4,50.4,0.9,
0.0,32.1,62.9,0500000US51139,"Page County, Virginia",51,139,"Page County, Virginia",23753,621,585,562,23753,9351,2651,1206,5.08,2.37,28.35,62.9,32.1,0.36,
0.0,24.6,57.5,0500000US51141,"Patrick County, Virginia",51,141,"Patrick County, Virginia",17660,408,371,577,17660,7779,1639,779,4.41,3.27,21.07,57.5,24.6,0.49,
0.0,71.1,80.7,0500000US51145,"Powhatan County, Virginia",51,145,"Powhatan County, Virginia",30503,664,649,754,30503,11077,978,1313,4.3,2.47,8.83,80.7,71.1,0.37,
0.0,25.3,59.1,0500000US51147,"Prince Edward County, Virginia",51,147,"Prince Edward County, Virginia",21922,538,390,791,21922,7416,2896,928,4.23,3.61,39.05,59.1,25.3,0.54,
0.0,70.9,77.0,0500000US51153,"Prince William County, Virginia",51,153,"Prince William County, Virginia",481114,16985,16062,120125,481114,152616,39458,33047,6.87,24.97,25.85,77.0,70.9,3.75,
0.0,38.6,63.6,0500000US51155,"Pulaski County, Virginia",51,155,"Pulaski County, Virginia",33841,774,785,658,33841,14455,4298,1559,4.61,1.94,29.73,63.6,38.6,0.29,
0.0,69.7,79.9,0500000US51161,"Roanoke County, Virginia",51,161,"Roanoke County, Virginia",96653,2330,2073,3402,96653,39156,9514,4403,4.56,3.52,24.3,79.9,69.7,0.53,
0.0,37.4,67.2,0500000US51163,"Rockbridge County, Virginia",51,163,"Rockbridge County, Virginia",22673,472,433,485,22673,9368,2042,905,3.99,2.14,21.8,67.2,37.4,0.32,
0.0,21.6,54.4,0500000US51167,"Russell County, Virginia",51,167,"Russell County, Virginia",25763,592,592,178,25763,10438,2626,1184,4.6,0.69,25.16,54.4,21.6,0.1,
0.0,27.6,57.6,0500000US51169,"Scott County, Virginia",51,169,"Scott County, Virginia",21536,435,382,323,21536,8838,1897,817,3.79,1.5,21.46,57.6,27.6,0.22,
0.0,48.8,63.2,0500000US51171,"Shenandoah County, Virginia",51,171,"Shenandoah County, Virginia",44337,1300,1211,3550,44337,17542,4777,2511,5.66,8.01,27.23,63.2,48.8,1.2,
0.0,33.1,59.2,0500000US51175,"Southampton County, Virginia",51,175,"Southampton County, Virginia",18003,439,418,395,18003,6841,1576,857,4.76,2.19,23.04,59.2,33.1,0.33,
0.0,69.0,77.0,0500000US51177,"Spotsylvania County, Virginia",51,177,"Spotsylvania County, Virginia",141097,4291,4076,15971,141097,49449,10431,8367,5.93,11.32,21.09,77.0,69.0,1.7,
0.0,25.6,61.9,0500000US51181,"Surry County, Virginia",51,181,"Surry County, Virginia",6546,185,138,185,6546,2745,606,323,4.93,2.83,22.08,61.9,25.6,0.42,
0.0,22.3,54.0,0500000US51183,"Sussex County, Virginia",51,183,"Sussex County, Virginia",10866,222,228,382,10866,3698,1130,450,4.14,3.52,30.56,54.0,22.3,0.53,
0.0,60.3,71.8,0500000US51187,"Warren County, Virginia",51,187,"Warren County, Virginia",40800,1081,1152,2581,40800,15235,3935,2233,5.47,6.33,25.83,71.8,60.3,0.95,
0.0,46.2,69.1,0500000US51191,"Washington County, Virginia",51,191,"Washington County, Virginia",53985,1059,1052,878,53985,22013,5465,2111,3.91,1.63,24.83,69.1,46.2,0.24,
0.0,32.1,52.0,0500000US51195,"Wise County, Virginia",51,195,"Wise County, Virginia",36105,839,769,482,36105,14052,4170,1608,4.45,1.33,29.68,52.0,32.1,0.2,
0.0,45.9,67.0,0500000US51197,"Wythe County, Virginia",51,197,"Wythe County, Virginia",28275,665,711,402,28275,12424,3070,1376,4.87,1.42,24.71,67.0,45.9,0.21,
0.0,69.4,76.4,0500000US51199,"York County, Virginia",51,199,"York County, Virginia",70238,1904,1816,5100,70238,25878,7207,3720,5.3,7.26,27.85,76.4,69.4,1.09,
